id,name,rot_num,line_id,price,handicap,selection,player_name,home_team,away_team
1614589743,Under,16247,5256173490,2.02,31.5,C.J. Stroud Total Pass Attempts,C.J. Stroud Total Pass Attempts,Los Angeles Rams,Houston Texans
1614589937,Over,16370,5254788032,1.735,32.5,Matthew Stafford Total Pass Attempts,Matthew Stafford Total Pass Attempts,Los Angeles Rams,Houston Texans
1614589938,Under,16371,5254788033,2.03,32.5,Matthew Stafford Total Pass Attempts,Matthew Stafford Total Pass Attempts,Los Angeles Rams,Houston Texans
1614589850,Over,16314,5255655722,1.8,30.5,Josh Allen Total Pass Attempts,Josh Allen Total Pass Attempts,Buffalo Bills,Baltimore Ravens
1614589851,Under,16315,5255655723,1.943,30.5,Josh Allen Total Pass Attempts,Josh Allen Total Pass Attempts,Buffalo Bills,Baltimore Ravens
1614589916,Over,16356,5253187173,1.862,28.5,Lamar Jackson Total Pass Attempts,Lamar Jackson Total Pass Attempts,Buffalo Bills,Baltimore Ravens
1614589917,Under,16357,5253187174,1.877,28.5,Lamar Jackson Total Pass Attempts,Lamar Jackson Total Pass Attempts,Buffalo Bills,Baltimore Ravens
1614589970,Over,16392,5253294244,1.826,30.5,Drake Maye Total Pass Attempts,Drake Maye Total Pass Attempts,New England Patriots,Las Vegas Raiders
1614589971,Under,16393,5253294245,1.917,30.5,Drake Maye Total Pass Attempts,Drake Maye Total Pass Attempts,New England Patriots,Las Vegas Raiders
1614590016,Under,16423,5253363085,1.751,33.5,Geno Smith Total Pass Attempts,Geno Smith Total Pass Attempts,New England Patriots,Las Vegas Raiders
1614590015,Over,16422,5253363084,2.0,33.5,Geno Smith Total Pass Attempts,Geno Smith Total Pass Attempts,New England Patriots,Las Vegas Raiders
1614590112,Under,16485,5255674745,1.833,31.5,Russell Wilson Total Pass Attempts,Russell Wilson Total Pass Attempts,Washington Commanders,New York Giants
1614590111,Over,16484,5255674744,1.909,31.5,Russell Wilson Total Pass Attempts,Russell Wilson Total Pass Attempts,Washington Commanders,New York Giants
1614590084,Over,16466,5255712672,1.99,31.5,Jayden Daniels Total Pass Attempts,Jayden Daniels Total Pass Attempts,Washington Commanders,New York Giants
1614590085,Under,16467,5255712673,1.763,31.5,Jayden Daniels Total Pass Attempts,Jayden Daniels Total Pass Attempts,Washington Commanders,New York Giants
1614590201,Over,16544,5255653491,1.884,28.5,Daniel Jones Total Pass Attempts,Daniel Jones Total Pass Attempts,Indianapolis Colts,Miami Dolphins
1614590202,Under,16545,5255653492,1.854,28.5,Daniel Jones Total Pass Attempts,Daniel Jones Total Pass Attempts,Indianapolis Colts,Miami Dolphins
1614590243,Over,16572,5253668631,1.869,33.5,Tua Tagovailoa Total Pass Attempts,Tua Tagovailoa Total Pass Attempts,Indianapolis Colts,Miami Dolphins
1614590244,Under,16573,5253668632,1.869,33.5,Tua Tagovailoa Total Pass Attempts,Tua Tagovailoa Total Pass Attempts,Indianapolis Colts,Miami Dolphins
1614590330,Over,16630,5256234988,1.909,30.5,Spencer Rattler Total Pass Attempts,Spencer Rattler Total Pass Attempts,New Orleans Saints,Arizona Cardinals
1614590331,Under,16631,5256234989,1.833,30.5,Spencer Rattler Total Pass Attempts,Spencer Rattler Total Pass Attempts,New Orleans Saints,Arizona Cardinals
1614590294,Over,16606,5253718599,1.9,32.5,Kyler Murray Total Pass Attempts,Kyler Murray Total Pass Attempts,New Orleans Saints,Arizona Cardinals
1614590295,Under,16607,5253718600,1.84,32.5,Kyler Murray Total Pass Attempts,Kyler Murray Total Pass Attempts,New Orleans Saints,Arizona Cardinals
1614590333,Over,16632,5253816047,1.869,31.5,Brock Purdy Total Pass Attempts,Brock Purdy Total Pass Attempts,Seattle Seahawks,San Francisco 49ers
1614590334,Under,16633,5253816048,1.869,31.5,Brock Purdy Total Pass Attempts,Brock Purdy Total Pass Attempts,Seattle Seahawks,San Francisco 49ers
1614590387,Over,16668,5253812077,1.862,29.5,Sam Darnold Total Pass Attempts,Sam Darnold Total Pass Attempts,Seattle Seahawks,San Francisco 49ers
1614590388,Under,16669,5253812078,1.877,29.5,Sam Darnold Total Pass Attempts,Sam Darnold Total Pass Attempts,Seattle Seahawks,San Francisco 49ers
1614590126,Over,16494,5253851988,1.775,31.5,Caleb Williams Total Pass Attempts,Caleb Williams Total Pass Attempts,Chicago Bears,Minnesota Vikings
1614590127,Under,16495,5253851989,1.97,31.5,Caleb Williams Total Pass Attempts,Caleb Williams Total Pass Attempts,Chicago Bears,Minnesota Vikings
1614590186,Over,16534,5253855736,1.869,31.5,J.J. McCarthy Total Pass Attempts,J.J. McCarthy Total Pass Attempts,Chicago Bears,Minnesota Vikings
1614590187,Under,16535,5253855737,1.869,31.5,J.J. McCarthy Total Pass Attempts,J.J. McCarthy Total Pass Attempts,Chicago Bears,Minnesota Vikings
